event_id,title,author_count,canonical_institution_count,sector_mix,has_industry,has_academia,has_research_institute,has_industry_academia,cluster_id,cluster_label,themes,is_oral,award,public_total_votes,visits_last_7_days,canonical_institutions,authors,url
61527,URS: A Unified Neural Routing Solver for Cross-Problem Zero-Shot Generalization,7,4,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,1,0,Shenzhen University; Southern University of Science and Technology; University of Hong Kong; Xi'an Jiaotong University,Changliang Zhou; Canhong Yu; Shunyu Yao; Xi Lin; Zhenkun Wang; Yu Zhou; Qingfu Zhang,https://icml.cc/virtual/2026/poster/61527
62176,GeoMoLa: Geometry-Aware Motion Latents for Learning Robust Manipulation Policies,6,3,Academia,False,True,False,False,10,3d / vision / applications computer / computer vision,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk",false,,0,0,Monash University; Stanford University; University of Hong Kong,Yunchao Zhang; Yijia Weng; Ruizhe Liu; Ming Hu; Leonidas Guibas; Yanchao Yang,https://icml.cc/virtual/2026/poster/62176
61905,ReCoG: Relational and Compact Context Graph Learning for Few-shot Molecular Property Prediction,6,3,Academia,False,True,False,False,15,physics / chemistry / earth / applications chemistry,"AI for science, health, and biology; Systems, efficiency, and compression",false,,2,0,Griffith University; Royal Melbourne Institute of Technology; Zhejiang University,Zeyu Wang; Xin Zheng; Yao Lu; Shanqing Yu; Qi Xuan; Shirui Pan,https://icml.cc/virtual/2026/poster/61905
66485,SCalDA: Semantics-Calibrated and Diffusion-Enhanced Data Augmentation,2,1,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,0,Shenzhen University,Shibo Lv; Jianmin Jiang,https://icml.cc/virtual/2026/poster/66485
60751,ParisKV: Fast and Drift-Robust KV-Cache Retrieval for Long-Context LLMs,6,6,Academia; Industry; Other / unknown; Research institute,True,True,True,True,21,quantization / kv / memory / cache,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,6,6,Baidu; Chinese Academy of Sciences; Harvard University; Microsoft; Universite Paris Cite; Université Paris Cité,Yanlin Qi; Xinhang Chen; Huiqiang Jiang; Qitong Wang; Botao Peng; Themis Palpanas,https://icml.cc/virtual/2026/poster/60751
66818,CANDI: Hybrid Discrete-Continuous Diffusion Models,3,2,Academia; Industry,True,True,False,True,3,diffusion / generative / diffusion models / generative models,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",false,,17,7,Google DeepMind; Purdue University,Patrick Pynadath; Jiaxin Shi; Ruqi Zhang,https://icml.cc/virtual/2026/poster/66818
66321,SpaceVista: All-Scale Visual Spatial Reasoning from mm to km,11,7,Academia; Industry; Other / unknown,True,True,False,True,10,3d / vision / applications computer / computer vision,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,32,0,Alibaba; Astribot; Beijing University of Posts and Telecommunications; Hong Kong University of Science and Technology; Huawei; Independent; The Chinese University of Hong Kong,Peiwen Sun; Shiqiang Lang; Dongming Wu; Ding Yi; Kaituo Feng; Huadai Liu; Zhen Ye; Rui Liu; Yun-Hui Liu; Jianan Wang; Xiangyu Yue,https://icml.cc/virtual/2026/poster/66321
60887,"Tiny Brains, Giant Impact: Uncovering the Keystone Neurons of LLM with Just a Few Prompts",6,3,Academia,False,True,False,False,20,code / anonymous / 4open science / 4open,"AI for science, health, and biology; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,4,0,Beijing University of Posts and Telecommunications; National University of Singapore; University of Science and Technology of China,Xiangtian Ji; Yuxin Chen; Zhengzhou Cai; Xiang Wang; An Zhang; Tat-Seng Chua,https://icml.cc/virtual/2026/poster/60887
61231,Leak@$k$: Unlearning Does Not Make LLMs Forget Under Probabilistic Decoding,6,5,Academia,False,True,False,False,1,language / language models / llms / large language,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,6,3,"MIT; Michigan State University; University of Minnesota; University of Minnesota - Twin Cities; University of Minnesota, Twin Cities",Hadi Reisizadeh; Jiajun Ruan; Yiwei Chen; Soumyadeep Pal; Sijia Liu; Mingyi Hong,https://icml.cc/virtual/2026/poster/61231
66201,Coloring the Noise: Adversarial Sobolev Alignment for Faithful Image Super Resolution,6,4,Academia; Other / unknown; Research institute,False,True,True,False,10,3d / vision / applications computer / computer vision,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,6,9,Chinese Academy of Sciences; Kuaishou Tech; Tianjin University; kuaishou,Hongbo Wang; Huaibo Huang; Pin Wang; Jinhua Hao; Chao Zhou; Ran He,https://icml.cc/virtual/2026/poster/66201
60692,ElicitR: Unlocking Latent Reasoning in Dense Retrievers via Generative Regularization,3,3,Academia; Industry; Other / unknown,True,True,False,True,1,language / language models / llms / large language,LLM reasoning and test-time compute; RL for LLMs and verifiable rewards,false,,0,0,Microsoft; TU Darmstadt; Technical University of Darmstadt / Mohamed bin Zayed University of Artificial Intelligence,Fengyu Cai; Iryna Gurevych; Heinz Koeppl,https://icml.cc/virtual/2026/poster/60692
65464,FAIL: Flow Matching Adversarial Imitation Learning for Image Generation,5,3,Academia; Industry,True,True,False,True,24,preference / reward / preferences / preference optimization,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,3,0,Shanghai Jiao Tong University; Tencent; Xi'an Jiaotong University,Yeyao Ma; Chen Li; Xiaosong Zhang; Han Hu; Weidi Xie,https://icml.cc/virtual/2026/poster/65464
65333,Unified Multimodal Visual Tracking with Dual Mixture-of-Experts,9,6,Academia; Other / unknown,False,True,False,False,25,cross / semantic / label / extensive,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,8,3,Fudan University; JIIOV Technlnogy; Lenovo Group Limited; Nanyang Technological University; Shanghai Jiao Tong University; Tiktok,Lingyi Hong; Jinglun Li; Xinyu Zhou; Kaixun Jiang; Pinxue Guo; Zhaoyu Chen; Runze Li; Xingdong Sheng; Wenqiang Zhang,https://icml.cc/virtual/2026/poster/65333
65287,Differentially Private Continual Release with Relative Error,3,1,Academia,False,True,False,False,26,privacy / private / dp / aspects privacy,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,Hong Kong University of Science and Technology,Bo Li; Wei Wang; Peng Ye,https://icml.cc/virtual/2026/poster/65287
64604,Foresee-to-Ground: From Predictive Temporal Perception to Evidence-Driven Reasoning for Video Temporal Grounding,7,3,Academia,False,True,False,False,0,video / video generation / videos / temporal,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,7,7,Harbin Institute of Technology; University of Chinese Academy of Sciences; University of Hong Kong,Zelin Zheng; Xinyan Liu; Ruixin Li; Antoni B. Chan; Guorong Li; Qingming Huang; Laiyun Qing,https://icml.cc/virtual/2026/poster/64604
64504,SCoA: Revisiting Domain Generalized Object Detection with Style-Conditioned Adaptation,4,1,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Multimodal, vision-language, and video",false,,0,0,University of Science and Technology of China,Han Jiang; Wenfei Yang; Tianzhu Zhang; Yongdong Zhang,https://icml.cc/virtual/2026/poster/64504
64419,Bridging Local–Global Dissonance: Learning from Compressive Measurements for Hyperspectral Reconstruction,1,1,Academia,False,True,False,False,10,3d / vision / applications computer / computer vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,Rikkyo University (St. Paul's University),Xian-Hua Han,https://icml.cc/virtual/2026/poster/64419
64396,SLIP-RS: Structured-Attribute Language-Image Pre-Training for Remote Sensing Object Detection,6,3,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Causality and data-centric ML; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,4,1,NanKai University; Nankai University; National University of Defense Technology,Chenxu Wang; Yuxuan Li; Yunheng Li; Xiang Li; Jingyuan Xia; Qibin Hou,https://icml.cc/virtual/2026/poster/64396
63881,NoiseSDF2NoiseSDF: Learning Clean Neural Fields from Noisy Supervision,5,2,Academia,False,True,False,False,10,3d / vision / applications computer / computer vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,1,1,Australian National University; The Chinese University of Hong Kong,Tengkai Wang; Weihao Li; Ruikai Cui; Shi Qiu; Nick Barnes,https://icml.cc/virtual/2026/poster/63881
60841,COGNOS: Universal Enhancement for Time Series Anomaly Detection via Constrained Gaussian-Noise Optimization and Smoothing,4,1,Academia,False,True,False,False,18,time series / series / time / forecasting,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,4,1,Beijing University of Technology,Wenlong Shang; Shihao Tian; Xutong Wan; Peng Chang,https://icml.cc/virtual/2026/poster/60841
66415,Cerebellar-Inspired Residual Control for Fault Recovery: From Inference-Time Adaptation to Structural Consolidation,6,3,Academia,False,True,False,False,7,reinforcement learning / reinforcement / policy / rl,"Causality and data-centric ML; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,1,1,Northwestern University; University of Illinois Chicago; University of Illinois at Chicago,Nethmi Jayasinghe; Diana Gontero; Spencer Brown; Vinod Sangwan; Mark Hersam; Amit Trivedi,https://icml.cc/virtual/2026/poster/66415
62880,Remove the Ambiguity: Few-shot Multimodal Anomaly Detection Using Crossmodal Feature Replacers,3,2,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Agents, tools, and computer use; Multimodal, vision-language, and video",false,,0,0,Sichuan University; Sichuan University Incoming UCLA MSCS,Yuan Guo; Wanqi Zhang; Xu Wang,https://icml.cc/virtual/2026/poster/62880
63548,SpikeVLA: Vision-Language-Action Models with Spiking Neural Networks,10,5,Academia; Research institute,False,True,True,False,19,action / vla / language action / vision language,"LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression",false,,0,0,Chinese Academy of Sciences; Hong Kong Baptist University; Macau University of Science and Technology; Tongji University; Xi'an Jiaotong University,Ruiqi Song; Dujun Nie; Siyu Teng; Baiyong Ding; Xiaotong Zhang; Dong Li; Chenming Zhang; Yuchen Li; Hangbin Wu; Long Chen,https://icml.cc/virtual/2026/poster/63548
62021,SAGE-NAS: Synergizing LLM-Based Semantic Agent with Graph-Based Evaluator for Neural Architecture Search,2,1,Academia,False,True,False,False,20,code / anonymous / 4open science / 4open,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,Shenzhen University,Kaiqi Lin; Jianping Luo,https://icml.cc/virtual/2026/poster/62021
63219,Breaking the Synthetic-Real Domain Shortcut for Training-Free Generative Replay-based Class Incremental Learning,10,2,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,Huazhong University of Science and Technology; Peking University,Tao Zhang; Xu Zou; Qixuan Fan; Yiyuan Liang; Yanjie Wang; Song Yan; Tian Tian; Jiahuan Zhou; Luxin Yan; Sheng Zhong,https://icml.cc/virtual/2026/poster/63219
60614,QuArch: A Benchmark for Evaluating LLM Reasoning in Computer Architecture,27,9,Academia; Industry; Other / unknown,True,True,False,True,11,agent / agents / multi agent / multi,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,13,1,"Columbia University; Georgia Tech; Gimlet Labs; Google DeepMind; Harvard University; MIT; University of California, Santa Cruz; University of Rochester; University of Texas at Austin",Shvetank Prakash; Andrew Cheng; Arya Tschand; Mark Mazumder; Varun Gohil; Jeffrey Ma; Jason Yik; Zishen Wan; Jessica A. Quaye; Elisavet Alvanaki; Avinash Kumar; Chandrashis Mazumdar; Tuhin Khare; Alexander Ingare; Ikechukwu Uchendu; Radhika Ghosal; Abhishek Tyagi; Chenyu Wang; Andrea Mattia Garavagno; Sarah Gu; Alice Guo; Grace Hur; Luca Carloni; Tushar Krishna; Ankita Nayak; Amir Yazdanbakhsh; Vijay Janapa Reddi,https://icml.cc/virtual/2026/poster/60614
62816,LayerT2V: A Unified Multi-Layer Video Generation Framework,8,4,Academia; Other / unknown,False,True,False,False,0,video / video generation / videos / temporal,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,16,2,Nanjing University; OPPO Research Institute; Shanghai Jiao Tong University; The Hong Kong Polytechnic University,Guangzhao Li; Kangrui Cen; Baixuan Zhao; Yi Xin; Siqi Luo; Guangtao Zhai; Lei Zhang; Xiaohong Liu,https://icml.cc/virtual/2026/poster/62816
60535,SiameseNorm: Breaking the Barrier to Reconciling Pre/Post-Norm,10,2,Academia; Industry,True,True,False,True,22,gradient / networks / optimization / neural networks,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,33,1,Alibaba; Tsinghua University,Tianyu Li; Dongchen Han; Zixuan Cao; Haofeng Huang; Mengyu Zhou; Ming Chen; erchao.zec; xiaoxi jiang; guanjunjiang; Gao Huang,https://icml.cc/virtual/2026/poster/60535
62225,Branch Scaling Manifests as Implicit Architectural Regularization for Improving Generalization in Overparameterized ResNets,5,3,Academia; Industry,True,True,False,True,22,gradient / networks / optimization / neural networks,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,Huawei; Kyoto University; Tsinghua University,Zixiong Yu; Guhan Chen; Jianfa Lai; Bohan Li; Songtao Tian,https://icml.cc/virtual/2026/poster/62225
62143,DiffThinker: Towards Generative Multimodal Reasoning with Diffusion Models,8,7,Academia; Research institute,False,True,True,False,4,visual / multimodal / reasoning / vision,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,111,6,Fudan University; Nanjing University; Shanghai AI Laboratory; Shanghai Jiao Tong University; Soochow University; The Chinese University of Hong Kong; Tongji University,Zefeng He; Xiaoye Qu; Yafu Li; Tong Zhu; Qipeng Guo; Muxin Fu; Siyuan Huang; Yu Cheng,https://icml.cc/virtual/2026/poster/62143
61929,VideoVeritas: AI-Generated Video Detection via Perception Pretext Reinforcement Learning,9,5,Industry; Other / unknown; Research institute,True,False,True,False,0,video / video generation / videos / temporal,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,13,3,"Alibaba; AntGroup; Chinese Academy of Sciences; Institute of automation, Chinese academy of science; Sangfor Technologies Inc.",Hao Tan; jun lan; Senyuan Shi; Zichang Tan; Zijian Yu; Huijia Zhu; Weiqiang Wang; Jun Wan; Zhen Lei,https://icml.cc/virtual/2026/poster/61929
67049,"Position: Code Benchmarks Should Prioritize Rigor, Reliability, and Reproducibility",15,6,Academia; Other / unknown,False,True,False,False,23,interpretability / accountability / transparency / transparency interpretability,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,Beijing Language and Culture University; Hong Kong University of Science and Technology; LERO; SUN YAT-SEN UNIVERSITY; The Chinese University of Hong Kong; University of Chinese Academy of Sciences,Jialun Cao; Yuk-Kit Chan; Zixuan Ling; Wenxuan Wang; Shuqing Li; Mingwei Liu; Ruixi Qiao; Yuting Han; Chaozheng Wang; Boxi Yu; Pinjia He; Shuai Wang; Zibin Zheng; Michael Lyu; Shing-Chi Cheung,https://icml.cc/virtual/2026/poster/67049
63931,"Ego3S: Select, Strengthen, and Synchronize for Efficient Egocentric Reasoning",7,3,Academia,False,True,False,False,20,code / anonymous / 4open science / 4open,"Causality and data-centric ML; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,0,0,Nanjing University of Science and Technology; Tongji University; University of Electronic Science and Technology of China,Shenshen Li; Kaiyuan Deng; RuoHuai Xie; Xing Xu; Heng Tao Shen; Yazhou Yao; Fumin Shen,https://icml.cc/virtual/2026/poster/63931
62669,SWE-ABS: Adversarial Benchmark Strengthening Exposes Inflated Success Rates on Test-based Benchmark,12,7,Academia; Industry; Other / unknown,True,True,False,True,11,agent / agents / multi agent / multi,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,14,11,"ByteDance; Hong Kong University of Science and Technology; LERO; Lero, University of Limerick; The Chinese University of Hong Kong; University of Limerick; University of Ottawa",Boxi Yu; Yang Cao; Yuzhong Zhang; Liting Lin; Junjielong Xu; Zhiqing Zhong; Qinghua Xu; Guancheng Wang; Jialun Cao; Shing-Chi Cheung; Pinjia He; Lionel BRIAND,https://icml.cc/virtual/2026/poster/62669
61049,Learning Human-Robot Collaboration via Heterogeneous-Agent Lyapunov Policy Optimization,5,2,Academia; Other / unknown,False,True,False,False,7,reinforcement learning / reinforcement / policy / rl,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",true,,10,11,Carnegie Mellon University; Ford Motor Company,Hao Zhang; Yaru Niu; Yikai Wang; Ding Zhao; Eric Tseng,https://icml.cc/virtual/2026/poster/61049
63086,GP2F: Cross-Domain Graph Prompting with Adaptive Fusion of Pre-trained Graph Neural Networks,5,1,Academia,False,True,False,False,5,graph / graph neural / networks / neural networks,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,3,0,Tianjin University,Dongxiao He; Wenxuan Sun; Yongqi Huang; Jitao Zhao; Di Jin,https://icml.cc/virtual/2026/poster/63086
60989,Joint Geometric and Trajectory Consistency Learning for One-Step Real-World Super-Resolution,6,3,Academia,False,True,False,False,3,diffusion / generative / diffusion models / generative models,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,4,0,Nanjing University; Tsinghua University; University of Electronic Science and Technology of China,Chengyan Deng; Zhangquan Chen; Li Yu; Kai Zhang; Xue Zhou; Wang Zhang,https://icml.cc/virtual/2026/poster/60989
60832,AURA: Visually Interpretable Affective Understanding via Robust Archetypes,3,3,Academia,False,True,False,False,4,visual / multimodal / reasoning / vision,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Multimodal, vision-language, and video",false,,0,0,Queen Mary University of London; Queen Mary University of London & Xi'an Jiaotong University; Xi'an Jiaotong University,Guanyu Hu; Dimitrios Kollias; Xinyu Yang,https://icml.cc/virtual/2026/poster/60832
62122,Transformers Can Learn Posterior Predictive Distributions In-Context,3,3,Academia,False,True,False,False,14,attention / transformers / transformer / context,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,13,7,Duke University; Texas A&M University; UC Berkeley,Gyeonghun Kang; Changwoo Lee; Xiang Cheng,https://icml.cc/virtual/2026/poster/62122
63390,PRAC: Principal-Random Subspace for LLM Activation Compression and Memory-Efficient Training,3,3,Academia; Other / unknown,False,True,False,False,21,quantization / kv / memory / cache,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,4,0,Peking Univeristy; Peking University; Xi'an Jiaotong University,Yanyi Li; Yimu Zhang; Cong Fang,https://icml.cc/virtual/2026/poster/63390
62026,Semantic Editing with Coupled Stochastic Differential Equations,2,1,Academia,False,True,False,False,3,diffusion / generative / diffusion models / generative models,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,2,0,University of Michigan,Jianxin Zhang; Clay Scott,https://icml.cc/virtual/2026/poster/62026
62533,DLLMQuant: A Post-Training Quantization Framework Tailored for Diffusion-Based Large Language Models,3,3,Academia; Other / unknown,False,True,False,False,21,quantization / kv / memory / cache,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,Houmo AI; Nanjing University of Aeronautics and Astronautics; houmo,XUCHEN; Dawei Yang; Zhixuan Chen,https://icml.cc/virtual/2026/poster/62533
65879,Select to Think: Unlocking SLM Potential with Local Sufficiency,5,5,Academia; Industry; Other / unknown,True,True,False,True,1,language / language models / llms / large language,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,11,22,"Huawei; LMU, Chair of Artificial Intelligence and Machine Learning; Ludwig-Maximilians-Universität München; Technical University of Munich; Technische Universität München",Wenxuan Ye; Yangyang Zhang; Xueli An; Georg Carle; Yunpu Ma,https://icml.cc/virtual/2026/poster/65879
68811,Segmentation From Attention: Training-Free Layer Selection and One-Shot Tuning for Segmentation in VLMs,4,1,Academia,False,True,False,False,4,visual / multimodal / reasoning / vision,"Multimodal, vision-language, and video",false,,0,0,University of British Columbia,Mir Rayat Imtiaz Hossain; Mennatullah Siam; Leonid Sigal; James Little,https://icml.cc/virtual/2026/poster/68811
63156,Density-Aware Translation of Spurious Correlations in Zero-Shot VLMs,4,2,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,3,2,The University of Melbourne; University of Melbourne,Afsaneh Hasanebrahimi; Hanxun Huang; Christopher Leckie; Sarah Erfani,https://icml.cc/virtual/2026/poster/63156
66138,Regulating Anatomy-Aware Rewards via Trajectory-Integral Feedback for Volumetric Computed Tomography Analysis,10,3,Academia; Industry,True,True,False,True,6,reasoning / reinforcement / rl / reinforcement learning,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,5,9,Alibaba; University of Electronic Science and Technology of China; Zhejiang University,Tianwei Lin; Zhongwei Qiu; Jie Cao; Jiang Liu; Wenjie Yan; Bo Zhang; Yu Zhong; Wenqiao Zhang; Yingda Xia; Ling Zhang,https://icml.cc/virtual/2026/poster/66138
66046,TetraJet-v2: Accurate NVFP4 Training for Large Language Models with Oscillation Suppression and Outlier Control,8,3,Academia; Other / unknown,False,True,False,False,21,quantization / kv / memory / cache,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,1,3,"Karlsruher Institut für Technologie; Robert Bosch GmbH, Bosch Center for Artificial Intelligence; Tsinghua University",Yuxiang Chen; Yifan Liu; Xiaoming Xu; Pengle Zhang; Michael Beyer; Martin Rapp; Jun Zhu; Jianfei Chen,https://icml.cc/virtual/2026/poster/66046
62152,A Fully First-Order Layer for Differentiable Optimization,5,3,Academia; Industry; Other / unknown,True,True,False,True,20,code / anonymous / 4open science / 4open,"LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,2,3,Georgia Tech; Meta; Two Sigma,Zihao Zhao; Kai-Chia Mo; Shing-Hei Ho; Brandon Amos; Kai Wang,https://icml.cc/virtual/2026/poster/62152
67084,Position: AI/ML Deepfake Research is Misaligned with AI Generated Non-Consensual Intimate Imagery (AIG-NCII),4,1,Academia,False,True,False,False,28,position / ai / position paper / argues,"Agents, tools, and computer use; Causality and data-centric ML; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",true,Outstanding Position Paper Honorable Mention,0,0,University of Michigan,Qiwei Li; Wells Lucas Santo; Sarita Schoenebeck; Eric Gilbert,https://icml.cc/virtual/2026/poster/67084
64231,Benchmarking the Scientific Mind: Toward Evaluation of Complex-Reasoning Biomedical VQA,11,3,Academia; Research institute,False,True,True,False,4,visual / multimodal / reasoning / vision,"AI for science, health, and biology; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,Chinese Academy of Sciences; Peking University; University of Chinese Academy of Sciences,Ziyu Zhao; Yiyang Liu; Yajiao Wang; Xiaotao Wang; Yang Li; Yuyang Peng; Jiaheng Zhou; Jinqiao Wang; Yingying Chen; Ge Yang; Haixin Wang,https://icml.cc/virtual/2026/poster/64231
62720,The Safety-Aware Denoiser for Text Diffusion Models,3,1,Academia,False,True,False,False,3,diffusion / generative / diffusion models / generative models,"Agents, tools, and computer use; Causality and data-centric ML; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,University of British Columbia,Amman Yusuf; Zhejun Jiang; Mi Jung Park,https://icml.cc/virtual/2026/poster/62720
65265,Decomposing the Basic Abilities of Large Language Models: Mitigating Cross-Task Interference in Multi-Task Instruct-Tuning,6,3,Academia; Other / unknown,False,True,False,False,12,tuning / fine tuning / fine / lora,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,3,0,Jilin University; RIKEN; RIKEN / The University of Tokyo,Bing Wang; Ximing Li; Changchun Li; Jinjin Chi; Gang Niu; Masashi Sugiyama,https://icml.cc/virtual/2026/poster/65265
63428,ThetaEvolve: Test-time Learning on Open Problems,16,6,Academia; Industry; Other / unknown,True,True,False,True,13,scaling / test time / test / time,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,83,106,"Carnegie Mellon University; Microsoft; University of California, San Diego; University of Washington; University of Wisconsin - Madison; Zoom",Yiping Wang; Shao-Rong Su; Zhiyuan Zeng; Eva Xu; Liliang Ren; Xinyu Yang; Zeyi Huang; Xuehai He; Luyao Ma; Baolin Peng; Hao Cheng; Pengcheng He; Weizhu Chen; Shuohang Wang; Simon Du; Yelong Shen,https://icml.cc/virtual/2026/poster/63428
61807,Are Large Reasoning Models Interruptible?,6,2,Academia; Other / unknown,False,True,False,False,1,language / language models / llms / large language,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,34,0,Electrical Engineering & Computer Science Department; UC Berkeley,Tsung-Han (Patrick) Wu; Mihran Miroyan; David Chan; Trevor Darrell; Narges Norouzi; Joseph E Gonzalez,https://icml.cc/virtual/2026/poster/61807
