sprint,sprint_rank,global_review_rank,event_id,title,area,subarea,target_claims,review_phase,note_status,claim_overlay_keys,area_overlay_keys,contribution_prompt,method_prompt,evidence_prompt,taxonomy_prompt,claim_prompt,artifact_prompt,reviewer_warning,suggested_note_seed,signals,method_families,evaluation_settings,abstract_excerpt,claim_packet_links,claim_dossier_links,area_packet_link,area_briefing_link,icml_url,alphaxiv_url,github_url,brief_path
sprint_01,21,21,61180,Latent Collaboration in Multi-Agent Systems,"LLM Reasoning, Post-Training, and RLVR",Reasoning models and chain-of-thought behavior,C01; C08,main_thesis_claims,not_started,C01::61180 | C08::61180,"LLM Reasoning, Post-Training, and RLVR::61180","Benchmark / evaluation: We introduce LatentMAS, an end-to-end training-free framework that enables pure latent collaboration among LLM agents.",Tags: Reasoning / test-time compute; Agents / tool use; setting: math/code/verifiable; language/llm; theory/synthetic; abstract cues: benchmark; agent.,metrics: accuracy; memory,Resolve whether the assigned area/subarea is truly the main contribution. Check whether high attention supports the center-of-gravity claim. | Decide whether this cluster should remain in the assigned area/subarea or be relabeled.,C01 (LLM reasoning center of gravity): decide supports / weakens / complicates / not_applicable. C08 (Validation priority): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Taxonomy assignment may be unstable.,"Contribution: Benchmark / evaluation: We introduce LatentMAS, an end-to-end training-free framework that enables pure latent collaboration among LLM agents. Evidence to verify: metrics: accuracy; memory Claim implication: C01 (LLM reasoning center of gravity): decide supports / weakens / complicates / not_applicable. C08 (Validation priority): decide supports / weakens / complicates / not_applicable.",votes=402; github_stars=1048; taxonomy_review; evidence=medium,Reasoning / test-time compute; Agents / tool use,math/code/verifiable; language/llm; theory/synthetic,"Multi-agent systems (MAS) extend large language models (LLMs) from independent single-model reasoning to coordinative system-level intelligence. While existing LLM agents depend on text-based mediation for reasoning and communication, we take a step forward by enabling models to collaborate directly within the continuous latent space. We introduce LatentMAS, an end-to-end training-free framework that enables pure latent collaboration among LLM agents. In LatentMAS, each agent first performs auto-regressive latent thoughts generation through last-layer hidden embeddings instead of text. Then, a shared latent working memory preserves and transfers each agent's internal representations and...",reports/claim_validation_packets/c01-llm-reasoning-center-of-gravity.md; reports/claim_validation_packets/c08-validation-priority.md,reports/claim_evidence_dossiers/c01-llm-reasoning-center-of-gravity.md; reports/claim_evidence_dossiers/c08-validation-priority.md,reports/validation_packets/llm-reasoning-post-training-and-rlvr.md,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/61180,https://www.alphaxiv.org/abs/2511.20639,https://github.com/Gen-Verse/LatentMAS,reports/review_reading_briefs/61180-latent-collaboration-in-multi-agent-systems.md
sprint_01,22,22,63048,Equivalence of Context and Parameter Updates in Modern Transformer Blocks,"Theory, Optimization, and Algorithms",Transformer theory and attention expressivity,C03,main_thesis_claims,not_started,C03::63048,"Theory, Optimization, and Algorithms::63048","Theory / proof: To unify these findings, we introduce a general framework centered on two core properties: input controllability and output controllability.",Tags: Transformer / attention; setting: language/llm; theory/synthetic; abstract cues: transformer; theory.,check theorem assumptions and empirical/theory split,Resolve whether the assigned area/subarea is truly the main contribution. Identify the technical reason for high program signal and whether public attention misses it.,C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.,No obvious artifact link; record none/not_applicable unless PDF shows a release.,Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness. Taxonomy assignment may be unstable.,"Contribution: Theory / proof: To unify these findings, we introduce a general framework centered on two core properties: input controllability and output controllability. Evidence to verify: check theorem assumptions and empirical/theory split Claim implication: C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.",oral; votes=24; taxonomy_review; evidence=medium,Transformer / attention,language/llm; theory/synthetic,"Recent research has established that the impact of context in a vanilla transformer can be represented implicitly by forming a token-dependent, rank-1 patch to its MLP weights. This work extends that foundational theory to the diverse architectures of modern Large Language Models. We first demonstrate a precise, analytical solution for a Gemma-style transformer block, proving that the entire effect of a context can be perfectly mapped to rank-1 patches on its MLP weight matrices and a patch to the RMSNorm scale. We then generalize this result, providing a constructive proof and algorithm for multi-layer models. To unify these findings, we introduce a general framework centered on two...",reports/claim_validation_packets/c03-program-committee-attention.md,reports/claim_evidence_dossiers/c03-program-committee-attention.md,reports/validation_packets/theory-optimization-and-algorithms.md,reports/area_briefing_cards/theory-optimization-and-algorithms.md,https://icml.cc/virtual/2026/poster/63048,https://www.alphaxiv.org/abs/2511.17864,,reports/review_reading_briefs/63048-equivalence-of-context-and-parameter-updates-in-modern-transformer-blo.md
sprint_01,23,23,63638,Optimal Decision-Making Based on Prediction Sets,"Theory, Optimization, and Algorithms",Statistical learning theory and regression,C03,main_thesis_claims,not_started,C03::63638,"Theory, Optimization, and Algorithms::63638","Theory / proof: Here, we propose a decision-theoretic framework that seeks to minimize the expected loss (risk) against a worst-case distribution consistent with the prediction set's coverage guarantee.",Tags: RL / policy optimization; Bayesian / probabilistic; setting: science/domain; security/safety; theory/synthetic; abstract cues: safety.,"identify baselines, datasets, metrics, ablations, and negative cases from the PDF",Resolve whether the assigned area/subarea is truly the main contribution. Identify the technical reason for high program signal and whether public attention misses it.,C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness. Taxonomy assignment may be unstable.,"Contribution: Theory / proof: Here, we propose a decision-theoretic framework that seeks to minimize the expected loss (risk) against a worst-case distribution consistent with the prediction set's coverage guarantee. Evidence to verify: identify baselines, datasets, metrics, ablations, and negative cases from the PDF Claim implication: C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.",oral; votes=6; github_stars=0; taxonomy_review; evidence=medium,RL / policy optimization; Bayesian / probabilistic,science/domain; security/safety; theory/synthetic,"Prediction sets can wrap around any ML model to cover unknown test outcomes with a guaranteed probability. Yet, it remains unclear how to use them optimally for downstream decision-making. Here, we propose a decision-theoretic framework that seeks to minimize the expected loss (risk) against a worst-case distribution consistent with the prediction set's coverage guarantee. We first characterize the minimax optimal policy for a fixed prediction set, showing that it balances the worst-case loss inside the set with a penalty for potential losses outside the set. Building on this, we derive the optimal prediction set construction that minimizes the resulting robust risk subject to a coverage...",reports/claim_validation_packets/c03-program-committee-attention.md,reports/claim_evidence_dossiers/c03-program-committee-attention.md,reports/validation_packets/theory-optimization-and-algorithms.md,reports/area_briefing_cards/theory-optimization-and-algorithms.md,https://icml.cc/virtual/2026/poster/63638,https://www.alphaxiv.org/abs/2602.00989,https://github.com/salma123456789123456789-dotcom/Pneumonia-Detection-using-Chest-X-Ray-images,reports/review_reading_briefs/63638-optimal-decision-making-based-on-prediction-sets.md
sprint_01,24,24,64377,$\tau^2$-Bench: Evaluating Conversational Agents in a Dual-Control Environment,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,main_thesis_claims,not_started,C02::64377,"Agents, Code, and Tool Use::64377","Benchmark / evaluation: In order to address this gap, we introduce $\tau^2$-bench, with four key contributions: 1.",Tags: Reasoning / test-time compute; Agents / tool use; setting: math/code/verifiable; robotics/embodied; language/llm; theory/synthetic; abstract cues: benchmark; agent; tool.,look for ablations; check human-study or user-evaluation setup; check sim-to-real or deployment evidence,Check whether program-selected papers substantiate systems/agents emphasis.,C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness.,"Contribution: Benchmark / evaluation: In order to address this gap, we introduce $\tau^2$-bench, with four key contributions: 1. Evidence to verify: look for ablations; check human-study or user-evaluation setup; check sim-to-real or deployment evidence Claim implication: C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.",oral; votes=89; github_stars=1569; evidence=medium,Reasoning / test-time compute; Agents / tool use,math/code/verifiable; robotics/embodied; language/llm; theory/synthetic,"Existing benchmarks for conversational AI agents simulate *single-control* environments, where only the AI agent can use tools to interact with the world, while the user remains a passive information provider. This differs from real-world scenarios like technical support, where users need to actively participate in modifying the state of the (shared) world. In order to address this gap, we introduce $\tau^2$-bench, with four key contributions: 1. A novel **Telecom dual-control domain** modeled as a Dec-POMDP, where both agent and user make use of tools to act in a shared, dynamic environment that tests both agent coordination and communication, 2. A **compositional task generator** that...",reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md,reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md,reports/validation_packets/agents-code-and-tool-use.md,reports/area_briefing_cards/agents-code-and-tool-use.md,https://icml.cc/virtual/2026/poster/64377,https://www.alphaxiv.org/abs/2506.07982,https://github.com/sierra-research/tau2-bench,reports/review_reading_briefs/64377-tau-2-bench-evaluating-conversational-agents-in-a-dual-control-environ.md
sprint_01,25,25,63095,Agent0-VL: Exploring Self-Evolving Agent for Tool-Integrated Vision-Language Reasoning,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,main_thesis_claims,not_started,C02::63095,"Agents, Code, and Tool Use::63095","Dataset / data resource: To address these challenges, inspired by recent advances in tool-integrated reasoning, we propose Agent0-VL, a self-evolving vision-language agent that achieves continual improvement with tool-integrated reasoning.",Tags: RL / policy optimization; Reasoning / test-time compute; Agents / tool use; Graphs / geometry; setting: vision/video; language/llm; abstract cues: reinforcement learning; agent; tool; multimodal.,metrics: reward; check theorem assumptions and empirical/theory split; check human-study or user-evaluation setup,Check whether program-selected papers substantiate systems/agents emphasis.,C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness.,"Contribution: Dataset / data resource: To address these challenges, inspired by recent advances in tool-integrated reasoning, we propose Agent0-VL, a self-evolving vision-language agent that achieves continual improvement with tool-integrated reasoning. Evidence to verify: metrics: reward; check theorem assumptions and empirical/theory split; check human-study or user-evaluation setup Claim implication: C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.",oral; votes=89; github_stars=1228; evidence=medium,RL / policy optimization; Reasoning / test-time compute; Agents / tool use; Graphs / geometry,vision/video; language/llm,"Large Vision-Language Models (LVLMs) have achieved remarkable progress in multimodal reasoning tasks; however, their learning remains constrained by the limitations of human-annotated supervision. Recent self-rewarding approaches attempt to overcome this constraint by allowing models to act as their own critics or reward providers. Yet, purely text-based self-evaluation struggles to verify complex visual reasoning steps and often suffers from evaluation hallucinations. To address these challenges, inspired by recent advances in tool-integrated reasoning, we propose Agent0-VL, a self-evolving vision-language agent that achieves continual improvement with tool-integrated reasoning....",reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md,reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md,reports/validation_packets/agents-code-and-tool-use.md,reports/area_briefing_cards/agents-code-and-tool-use.md,https://icml.cc/virtual/2026/poster/63095,https://www.alphaxiv.org/abs/2511.19900,https://github.com/aiming-lab/Agent0,reports/review_reading_briefs/63095-agent0-vl-exploring-self-evolving-agent-for-tool-integrated-vision-lan.md
sprint_01,26,26,67247,Position: Stop Automating Peer Review Without Rigorous Evaluation,"Safety, Governance, Privacy, and Society","Position papers, policy, and social impacts",C03,main_thesis_claims,not_started,C03::67247,"Safety, Governance, Privacy, and Society::67247",Position / conceptual: Large language models offer a tempting solution to address the peer review crisis.,Tags: no method-family tag; setting: language/llm; abstract cues: no obvious abstract keyword cue.,check human-study or user-evaluation setup,Identify the technical reason for high program signal and whether public attention misses it.,C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.,No obvious artifact link; record none/not_applicable unless PDF shows a release.,Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness. Heuristic evidence tag is low confidence.,Contribution: Position / conceptual: Large language models offer a tempting solution to address the peer review crisis. Evidence to verify: check human-study or user-evaluation setup Claim implication: C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.,oral; votes=13; evidence=low,,language/llm,"Large language models offer a tempting solution to address the peer review crisis. This position paper argues that **today's AI systems should not be used to produce paper reviews**. We ground this positing in an empirical comparison of human- versus AI-generated ICLR 2026 reviews and an evaluation of the effect of automated paper rewriting on different AI reviewers. We identify two critical issues: 1) AI reviewers exhibit a *hivemind effect* of excessive agreement within and across papers that reduces perspective diversity. 2) AI review scores are trivially gameable through *paper laundering*: prompting an LLM to rewrite a paper could significantly increase the scores from AI reviewers,...",reports/claim_validation_packets/c03-program-committee-attention.md,reports/claim_evidence_dossiers/c03-program-committee-attention.md,reports/validation_packets/safety-governance-privacy-and-society.md,reports/area_briefing_cards/safety-governance-privacy-and-society.md,https://icml.cc/virtual/2026/poster/67247,https://www.alphaxiv.org/abs/2605.03202,,reports/review_reading_briefs/67247-position-stop-automating-peer-review-without-rigorous-evaluation.md
sprint_01,27,27,61382,Vision-aligned Latent Reasoning for Multi-Modal Large Language Model,"LLM Reasoning, Post-Training, and RLVR",Reasoning models and chain-of-thought behavior,C07,artifact_and_reproducibility,not_started,C07::61382,,"Benchmark / evaluation: To address this issue, we introduce Vision-aligned Latent Reasoning (VaLR), a simple, yet effective reasoning framework that dynamically generates vision-aligned latent tokens before each Chain of Thought reasoning step, guiding the model to reason based on perceptual cues in the latent space.",Tags: Reasoning / test-time compute; Transformer / attention; setting: vision/video; language/llm; abstract cues: benchmark.,check theorem assumptions and empirical/theory split,Resolve whether the assigned area/subarea is truly the main contribution. Determine whether the GitHub link is a real paper artifact or a template/index/project page.,C07 (Artifact visibility): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Taxonomy assignment may be unstable.,"Contribution: Benchmark / evaluation: To address this issue, we introduce Vision-aligned Latent Reasoning (VaLR), a simple, yet effective reasoning framework that dynamically generates vision-aligned latent tokens before each Chain of Thought reasoning step, guiding the model to reason based on perceptual cues in the latent space. Evidence to verify: check theorem assumptions and empirical/theory split Claim implication: C07 (Artifact visibility): decide supports / weakens / complicates / not_applicable.",votes=56; github_stars=6773; taxonomy_review; artifact_manual_check; evidence=medium,Reasoning / test-time compute; Transformer / attention,vision/video; language/llm,"Despite recent advancements in Multi-modal Large Language Models (MLLMs) on diverse understanding tasks, these models struggle to solve problems which require extensive multi-step reasoning. This is primarily due to the progressive dilution of visual information during long-context generation, which hinders their ability to fully exploit test-time scaling. To address this issue, we introduce Vision-aligned Latent Reasoning (VaLR), a simple, yet effective reasoning framework that dynamically generates vision-aligned latent tokens before each Chain of Thought reasoning step, guiding the model to reason based on perceptual cues in the latent space. Specifically, VaLR is trained to preserve...",reports/claim_validation_packets/c07-artifact-visibility.md,reports/claim_evidence_dossiers/c07-artifact-visibility.md,,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/61382,https://www.alphaxiv.org/abs/2602.04476,https://github.com/awesome-NeRF/awesome-NeRF,reports/review_reading_briefs/61382-vision-aligned-latent-reasoning-for-multi-modal-large-language-model.md
sprint_01,28,28,64128,AuTAgent: A Reinforcement Learning Framework for Tool-Augmented Audio Reasoning,"LLM Reasoning, Post-Training, and RLVR","Reward modeling, preference feedback, and RL post-training",C07,artifact_and_reproducibility,not_started,C07::64128,,"Benchmark / evaluation: To address this, we propose **AuTAgent** (**Au**dio **T**ool **Agent**), a reinforcement learning framework that learns when and which tools to invoke.",Tags: RL / policy optimization; Reasoning / test-time compute; Agents / tool use; Compression / efficiency; setting: math/code/verifiable; language/llm; abstract cues: reinforcement learning; benchmark; agent; tool.,metrics: accuracy; reward; check theorem assumptions and empirical/theory split,Resolve whether the assigned area/subarea is truly the main contribution. Determine whether the GitHub link is a real paper artifact or a template/index/project page.,C07 (Artifact visibility): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Taxonomy assignment may be unstable.,"Contribution: Benchmark / evaluation: To address this, we propose **AuTAgent** (**Au**dio **T**ool **Agent**), a reinforcement learning framework that learns when and which tools to invoke. Evidence to verify: metrics: accuracy; reward; check theorem assumptions and empirical/theory split Claim implication: C07 (Artifact visibility): decide supports / weakens / complicates / not_applicable.",votes=8; github_stars=5063; taxonomy_review; artifact_manual_check; evidence=medium,RL / policy optimization; Reasoning / test-time compute; Agents / tool use; Compression / efficiency,math/code/verifiable; language/llm,"Large Audio Language Models (LALMs) excel at perception but struggle with complex reasoning requiring precise acoustic measurements. While external tools can extract fine-grained features like exact tempo or pitch, effective integration remains challenging: naively using all tools causes information overload, while prompt-based selection fails to assess context-dependent utility. To address this, we propose **AuTAgent** (**Au**dio **T**ool **Agent**), a reinforcement learning framework that learns when and which tools to invoke. By employing a sparse-feedback training strategy with a novel Differential Reward mechanism, the agent learns to filter out irrelevant tools and invokes external...",reports/claim_validation_packets/c07-artifact-visibility.md,reports/claim_evidence_dossiers/c07-artifact-visibility.md,,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/64128,https://www.alphaxiv.org/abs/2602.13685,https://github.com/eliahuhorwitz/Academic-project-page-template,reports/review_reading_briefs/64128-autagent-a-reinforcement-learning-framework-for-tool-augmented-audio-r.md
sprint_01,29,29,65423,Autoregressive Direct Preference Optimization,"LLM Reasoning, Post-Training, and RLVR",LLM preference tuning and alignment training,C07,artifact_and_reproducibility,not_started,C07::65423,,"Method / algorithm: Furthermore, through theoretical analysis of ADPO, we show that there exist two length measures to be considered when designing DPO-based algorithms: the token length $\mu$ and the feedback length $\mu'$.",Tags: RL / policy optimization; LLM post-training; setting: language/llm; theory/synthetic; abstract cues: no obvious abstract keyword cue.,check human-study or user-evaluation setup,Resolve whether the assigned area/subarea is truly the main contribution. Determine whether the GitHub link is a real paper artifact or a template/index/project page.,C07 (Artifact visibility): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Taxonomy assignment may be unstable.,"Contribution: Method / algorithm: Furthermore, through theoretical analysis of ADPO, we show that there exist two length measures to be considered when designing DPO-based algorithms: the token length $\mu$ and the feedback length $\mu'$. Evidence to verify: check human-study or user-evaluation setup Claim implication: C07 (Artifact visibility): decide supports / weakens / complicates / not_applicable.",votes=6; github_stars=5063; taxonomy_review; artifact_manual_check; evidence=medium,RL / policy optimization; LLM post-training,language/llm; theory/synthetic,"Direct preference optimization (DPO) has emerged as a promising approach for aligning large language models (LLMs) with human preferences. However, the widespread reliance on the response-level Bradley-Terry (BT) model may limit its full potential, as the reference and learnable models are assumed to be autoregressive only after deriving the objective function. Motivated by this limitation, we revisit the theoretical foundations of DPO and propose a novel formulation that explicitly introduces the autoregressive assumption prior to applying the BT model. By reformulating and extending DPO, we derive a novel variant, termed \textbf{Autoregressive DPO (ADPO)}, that explicitly integrates...",reports/claim_validation_packets/c07-artifact-visibility.md,reports/claim_evidence_dossiers/c07-artifact-visibility.md,,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/65423,https://www.alphaxiv.org/abs/2602.09533,https://github.com/eliahuhorwitz/Academic-project-page-template,reports/review_reading_briefs/65423-autoregressive-direct-preference-optimization.md
sprint_01,30,30,60765,Learning to Theorize the World from Observation,"LLM Reasoning, Post-Training, and RLVR",Reasoning models and chain-of-thought behavior,C01,main_thesis_claims,not_started,C01::60765,,"System / infrastructure: In this paper, we introduce Learning-to-Theorize (L2T), a learning paradigm in which an AI system acquires the ability to construct theories represented as executable programs directly from observation alone.",Tags: no method-family tag; setting: math/code/verifiable; vision/video; language/llm; theory/synthetic; abstract cues: theory.,"identify baselines, datasets, metrics, ablations, and negative cases from the PDF",Resolve whether the assigned area/subarea is truly the main contribution. Check whether this is genuinely LLM reasoning/post-training or a broader LLM/system/safety paper.,C01 (LLM reasoning center of gravity): decide supports / weakens / complicates / not_applicable.,No obvious artifact link; record none/not_applicable unless PDF shows a release.,Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness. Heuristic evidence tag is low confidence. Taxonomy assignment may be unstable.,"Contribution: System / infrastructure: In this paper, we introduce Learning-to-Theorize (L2T), a learning paradigm in which an AI system acquires the ability to construct theories represented as executable programs directly from observation alone. Evidence to verify: identify baselines, datasets, metrics, ablations, and negative cases from the PDF Claim implication: C01 (LLM reasoning center of gravity): decide supports / weakens / complicates / not_applicable.",oral; votes=56; taxonomy_review; evidence=low,,math/code/verifiable; vision/video; language/llm; theory/synthetic,"What does it mean to understand the world? Is it simply to predict future video frames? Developmental cognitive science suggests that understanding the world is fundamentally the process of constructing internal theories of how it works rather than mere prediction, even before language is acquired. However, in machine learning, it remains unclear how to endow AI systems with such theory-building capability from raw, non-textual observation alone. In this paper, we introduce Learning-to-Theorize (L2T), a learning paradigm in which an AI system acquires the ability to construct theories represented as executable programs directly from observation alone. To instantiate this paradigm, we...",reports/claim_validation_packets/c01-llm-reasoning-center-of-gravity.md,reports/claim_evidence_dossiers/c01-llm-reasoning-center-of-gravity.md,,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/60765,https://www.alphaxiv.org/abs/2605.03413,,reports/review_reading_briefs/60765-learning-to-theorize-the-world-from-observation.md
sprint_01,31,31,62794,ToolOrchestra: Elevating Intelligence via Efficient Model and Tool Orchestration,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,main_thesis_claims,not_started,C02::62794,"Agents, Code, and Tool Use::62794",Theory / proof: We show that small orchestrators managing other models and a variety of tools are able to both push the upper bound of intelligence and improve efficiency in solving difficult agentic tasks.,Tags: RL / policy optimization; LLM post-training; Reasoning / test-time compute; Agents / tool use; setting: language/llm; abstract cues: reinforcement learning; agent; tool.,metrics: accuracy; check theorem assumptions and empirical/theory split; check human-study or user-evaluation setup,Check whether public signal reflects core infrastructure/agent workloads or broad LLM spillover.,C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality.,Contribution: Theory / proof: We show that small orchestrators managing other models and a variety of tools are able to both push the upper bound of intelligence and improve efficiency in solving difficult agentic tasks. Evidence to verify: metrics: accuracy; check theorem assumptions and empirical/theory split; check human-study or user-evaluation setup Claim implication: C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.,votes=260; github_stars=745; evidence=medium,RL / policy optimization; LLM post-training; Reasoning / test-time compute; Agents / tool use,language/llm,"Large language models are powerful generalists, yet solving deep and complex problems such as those of the Humanity’s Last Exam (HLE) remains both conceptually challenging and computationally expensive. We show that small orchestrators managing other models and a variety of tools are able to both push the upper bound of intelligence and improve efficiency in solving difficult agentic tasks. We introduce ToolOrchestra, a method for training small orchestrators that coordinate the use of intelligent tools. ToolOrchestra makes explicit use of reinforcement learning with outcome-, efficiency-, and user-preference-aware rewards. Using ToolOrchestra, we produce Orchestrator, an 8B model that...",reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md,reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md,reports/validation_packets/agents-code-and-tool-use.md,reports/area_briefing_cards/agents-code-and-tool-use.md,https://icml.cc/virtual/2026/poster/62794,https://www.alphaxiv.org/abs/2511.21689,https://github.com/NVlabs/ToolOrchestra,reports/review_reading_briefs/62794-toolorchestra-elevating-intelligence-via-efficient-model-and-tool-orch.md
sprint_01,32,32,68817,Process Reward Models That Think,"LLM Reasoning, Post-Training, and RLVR",RL for reasoning models and verifiable rewards,C01; C06,main_thesis_claims,not_started,C01::68817 | C06::68817,"LLM Reasoning, Post-Training, and RLVR::68817","Benchmark / evaluation: We propose ThinkPRM, a long CoT verifier fine-tuned on orders of magnitude fewer process labels than those required by discriminative PRMs.",Tags: RL / policy optimization; LLM post-training; Reasoning / test-time compute; setting: math/code/verifiable; language/llm; abstract cues: benchmark.,benchmarks: ProcessBench; GPQA-Diamond; LiveCodeBench; metrics: reward,Check whether high attention supports the center-of-gravity claim. | Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,C01 (LLM reasoning center of gravity): decide supports / weakens / complicates / not_applicable. C06 (External trend context): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality.,"Contribution: Benchmark / evaluation: We propose ThinkPRM, a long CoT verifier fine-tuned on orders of magnitude fewer process labels than those required by discriminative PRMs. Evidence to verify: benchmarks: ProcessBench; GPQA-Diamond; LiveCodeBench; metrics: reward Claim implication: C01 (LLM reasoning center of gravity): decide supports / weakens / complicates / not_applicable. C06 (External trend context): decide supports / weakens / complicates / not_applicable.",votes=1815; github_stars=89; evidence=medium,RL / policy optimization; LLM post-training; Reasoning / test-time compute,math/code/verifiable; language/llm,"Step-by-step verifiers—also known as process reward models (PRMs)—are a key ingredient for test-time scaling, but training them requires expensive step-level supervision. This work aims to build data-efficient PRMs as verbalized step-wise reward models that verify every step in the solution by generating a verification chain-of-thought (CoT). We propose ThinkPRM, a long CoT verifier fine-tuned on orders of magnitude fewer process labels than those required by discriminative PRMs. Our approach capitalizes on the inherent reasoning abilities of long CoT models, and outperforms LLM-as-a-Judge and discriminative verifiers—using only 1% of the process labels in PRM800K—across several...",reports/claim_validation_packets/c01-llm-reasoning-center-of-gravity.md; reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c01-llm-reasoning-center-of-gravity.md; reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/llm-reasoning-post-training-and-rlvr.md,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/68817,https://www.alphaxiv.org/abs/2504.16828,https://github.com/mukhal/thinkprm,reports/review_reading_briefs/68817-process-reward-models-that-think.md
