event_id,title,area,subarea,semantic_cluster_id,semantic_cluster_label,taxonomy_confidence,review_status,topic_group,topic,themes,is_oral,award,public_total_votes,visits_last_7_days,github_url,artifact_confidence,url,alphaxiv_url
61011,Expanding the Chaos: Neural Operator for Stochastic (Partial) Differential Equations,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Deep Learning,"Deep Learning->Sequential Models, Time series","Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61011,https://www.alphaxiv.org/abs/2601.01021
63822,Flowers: A Warp Drive for Neural PDE Solvers,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Deep Learning,Deep Learning->Everything Else,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,14,,no_github_url,https://icml.cc/virtual/2026/poster/63822,https://www.alphaxiv.org/abs/2603.04430
63643,Fractional is Better: Learnable Derivative Orders in Neural Operator Learning,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Deep Learning,Deep Learning->Theory,"AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/63643,
60991,G-RANS: Generalizable Residual-Aware Neural Solvers for Sparse Systems,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/60991,
60975,Heavy-tailed Physics-Informed Neural Networks,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/60975,
65674,HybridOM: Hybrid Physics-Based and Data-Driven Global Ocean Modeling with Efficient Regional Downscaling,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65674,
65554,Hyperbolic Neural Operator,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65554,
62322,Identifiable Smooth Conjugacy Learning via Adversarial Orthogonality,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62322,
62077,Learning Manifold and Itô Dynamics with Branched Neural Rough Differential Equations,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Deep Learning,"Deep Learning->Sequential Models, Time series","Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,https://github.com/luke-a-thompson/branched-neural-rough-differential-equations,github_url_with_stars,https://icml.cc/virtual/2026/poster/62077,https://www.alphaxiv.org/abs/2606.05272
63150,Learning-Guided Integration Contours Construction for Fast Large-Scale Generalized Eigensolvers,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/63150,
62001,LoPhyDA: Low-Rank Tensor and Physics Gradient Guided Diffusion for Atmospheric Data Assimilation,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62001,
65372,MMPD-Bench: Bridging Multimodal Fission with Multi-Polarimetric Modalities Decomposition,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65372,
61549,MOD-SR: Unifying Multimodal Learning and Direct Optimization with Gradient-Guided Diffusion Model for Symbolic Regression,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61549,
61760,Origo: Physically Interpretable Multi-Physics PDE Pre-training through Neural Operator Splitting,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61760,
62522,Overcoming PINNs Failure Modes In High Dimension With Low-Rank Fourier Sum,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62522,
62386,PGD-NO: A Neural Operator with Precomputed Geometry Decomposition for 3D Million-Scale physics simulations,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,General Machine Learning,General Machine Learning->Scalable Algorithms,"AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62386,
61837,PINNfluence: Interpreting PINNs through Influence Functions,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61837,
64483,Periodic Bayesian Flow Networks with Additive Accuracy,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/64483,
63730,Physically-Guided Data-Space Rectified Flow for Precipitation Nowcasting,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/63730,
60678,Physics-Informed Residual Flows,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/60678,
63648,Physics-informed Neural Operator Learning for Nonlinear Grad-Shafranov Equation,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,Applications->Energy,"AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,1,,no_github_url,https://icml.cc/virtual/2026/poster/63648,https://www.alphaxiv.org/abs/2511.19114
67208,Position: Significant impact of numerical precision in scientific machine learning,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/67208,
60746,Proximal Splitting Methods for Hybrid Differentiable Models,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/60746,
62071,QuantWear: Quantum-scale Wear Particle Detection for Jet Engine Diagnosis,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,Applications->Computer Vision,"AI for science, health, and biology; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62071,
62510,ReViT: Rotational-equivariant Vision Transformers for Neural PDE Solvers,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",true,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62510,
65239,SE(3)-Equivariant Flow Matching with Gaussian Process Priors for Geometric Trajectory Prediction,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Deep Learning,Deep Learning->Generative Models and Autoencoders,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65239,
66230,Scaling the Prior: Size-Consistent Geometric Diffusion for 3D Molecular Generation,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66230,
66760,Solving Time-Dependent Differential Equations with Physical Dynamical Systems,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Unknown,,"Systems, efficiency, and compression",true,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66760,
64759,Spectral-Informed Neural Networks Outperform Spectral methods in High-dimensional PDEs,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/64759,
62585,Stochastic Neural Ray Tracing for Radio Frequency Channel Modeling,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,Applications->Computer Vision,"AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62585,
64839,Teaching Molecular Dynamics to a Non-Autoregressive Ionic Transport Predictor,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization",false,,0,0,https://github.com/jykim-git/MD.git,github_url_no_stars,https://icml.cc/virtual/2026/poster/64839,https://www.alphaxiv.org/abs/2605.09311
66403,The data manifold under the microscope,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Theory,Theory->Learning Theory,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66403,
61993,UniDrag: Unified Multi-Field Prediction and Robust Shape Optimization for Vehicle Aerodynamics,"AI for Science, Health, and Neuro","Physical sciences, chemistry, and climate",9,physics / chemistry / earth / applications chemistry,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61993,
66808,Protein Autoregressive Modeling via Multiscale Structure Generation,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",true,,31,49,https://github.com/Ali2500/BURST-benchmark,github_url_with_stars,https://icml.cc/virtual/2026/poster/66808,https://www.alphaxiv.org/abs/2602.04883
66118,dnaHNet: A Scalable and Hierarchical Foundation Model for Genomic Sequence Learning,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Everything Else,"AI for science, health, and biology; Interpretability and mechanistic analysis; Systems, efficiency, and compression",true,,20,23,,no_github_url,https://icml.cc/virtual/2026/poster/66118,https://www.alphaxiv.org/abs/2602.10603
63726,Adaptive Protein Tokenization,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,18,2,https://github.com/rdilip/apt,github_url_with_stars,https://icml.cc/virtual/2026/poster/63726,https://www.alphaxiv.org/abs/2602.06418
63420,Contrastive Geometric Learning Unlocks Unified Structure- and Ligand-Based Drug Design,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,18,5,,no_github_url,https://icml.cc/virtual/2026/poster/63420,https://www.alphaxiv.org/abs/2601.09693
63207,PDFBench: A Benchmark for De Novo Protein Design from Function,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization",false,,18,3,,no_github_url,https://icml.cc/virtual/2026/poster/63207,https://www.alphaxiv.org/abs/2505.20346
62329,Towards A Generative Protein Evolution Machine with DPLM-Evo,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Unknown,,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,14,15,,no_github_url,https://icml.cc/virtual/2026/poster/62329,https://www.alphaxiv.org/abs/2605.00182
61674,MADE: Benchmark Environments for Closed-Loop Materials Discovery,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,13,2,https://github.com/diffractivelabs/MADE,github_url_with_stars,https://icml.cc/virtual/2026/poster/61674,https://www.alphaxiv.org/abs/2601.20996
66700,DNACHUNKER: Learnable Tokenization for DNA Language Models,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion language models; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,12,6,,no_github_url,https://icml.cc/virtual/2026/poster/66700,https://www.alphaxiv.org/abs/2601.03019
60830,PLaID++: A Preference Aligned Language Model for Targeted Inorganic Materials Design,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,10,13,https://github.com/andaero/PLaID,github_url_with_stars,https://icml.cc/virtual/2026/poster/60830,https://www.alphaxiv.org/abs/2509.07150
63547,CellBRIDGE: Learning Cellular Trajectories via Interaction-Aware Alignment,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",false,,9,3,https://github.com/nicolashuynh/cellbridge,github_url_no_stars,https://icml.cc/virtual/2026/poster/63547,https://www.alphaxiv.org/abs/2605.30635
64990,Speculative Sampling For Faster Molecular Dynamics,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",false,,9,7,https://github.com/facebookresearch/LSD,github_url_with_stars,https://icml.cc/virtual/2026/poster/64990,https://www.alphaxiv.org/abs/2606.02455
61574,Beyond Independent Genes: Learning Module-Inductive Representations for Gene Perturbation Prediction,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,8,3,,no_github_url,https://icml.cc/virtual/2026/poster/61574,https://www.alphaxiv.org/abs/2602.04901
64394,Co-Generative De Novo Functional Protein Design,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Agents, tools, and computer use",false,,8,5,,no_github_url,https://icml.cc/virtual/2026/poster/64394,https://www.alphaxiv.org/abs/2605.00948
66023,"Reading the Cell, Designing the Cure: Perturbation-Conditioned Molecular Diffusion for Function-Oriented Drug Design","AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization",false,,8,0,,no_github_url,https://icml.cc/virtual/2026/poster/66023,https://www.alphaxiv.org/abs/2605.15243
64049,TD3B: Transition-Directed Discrete Diffusion for Allosteric Binder Generation,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk",false,,8,0,,no_github_url,https://icml.cc/virtual/2026/poster/64049,https://www.alphaxiv.org/abs/2605.09810
65783,When Single Answer Is Not Enough: Rethinking Single-Step Retrosynthesis Benchmarks for LLMs,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,8,5,,no_github_url,https://icml.cc/virtual/2026/poster/65783,https://www.alphaxiv.org/abs/2602.03554
60954,LDARNet: DNA Adaptive Representation Network with Learnable Tokenization for Genomic Modeling,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion language models; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,7,5,https://github.com/darlednik/ICML-LDARNet,github_url_with_stars,https://icml.cc/virtual/2026/poster/60954,https://www.alphaxiv.org/abs/2606.04552
64702,Protein Circuit Tracing via Cross-layer Transcoders,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Interpretability and mechanistic analysis",false,,7,1,https://github.com/amirgroup-codes/ProtoMech,github_url_with_stars,https://icml.cc/virtual/2026/poster/64702,https://www.alphaxiv.org/abs/2602.12026
65682,Smooth Dynamic Cutoffs for Machine Learning Interatomic Potentials,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology",false,,7,11,,no_github_url,https://icml.cc/virtual/2026/poster/65682,https://www.alphaxiv.org/abs/2601.21147
66367,VecMol: Vector-Field Representations for 3D Molecule Generation,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,7,6,,no_github_url,https://icml.cc/virtual/2026/poster/66367,https://www.alphaxiv.org/abs/2603.12734
62248,FlexiFlow: decomposable flow matching for generation of flexible molecular ensemble,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,6,1,,no_github_url,https://icml.cc/virtual/2026/poster/62248,https://www.alphaxiv.org/abs/2511.17249
63655,HEXST: Hexagonal Shifted-Window Transformer for Spatial Transcriptomics Gene Expression Prediction,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,6,3,,no_github_url,https://icml.cc/virtual/2026/poster/63655,https://www.alphaxiv.org/abs/2605.04682
63076,Learning Adaptive Perturbation-Conditioned Contexts for Robust Transcriptional Response Prediction,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization",false,,6,0,,no_github_url,https://icml.cc/virtual/2026/poster/63076,https://www.alphaxiv.org/abs/2602.18885
60684,Order Matters in Retrosynthesis: Structure-aware Generation via Reaction-Center-Guided Discrete Flow Matching,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,6,1,https://github.com/zzhnomorebugs/RetroDiT,github_url_with_stars,https://icml.cc/virtual/2026/poster/60684,https://www.alphaxiv.org/abs/2602.13136
62951,ProtDBench: A Unified Benchmark of Protein Binder Design and Evaluation,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,Applications->Health / Medicine,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,6,13,,no_github_url,https://icml.cc/virtual/2026/poster/62951,https://www.alphaxiv.org/abs/2605.04118
64424,Synthesizable Molecular Generation via Soft-constrained GFlowNets with Rich Chemical Priors,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Reinforcement Learning,Reinforcement Learning->Deep RL,"AI for science, health, and biology; Diffusion, flow, and generative modeling; RL for LLMs and verifiable rewards",false,,6,0,,no_github_url,https://icml.cc/virtual/2026/poster/64424,https://www.alphaxiv.org/abs/2602.04119
62916,$\texttt{FlashSchNet}$: Fast and Accurate Coarse-Grained Neural Network Molecular Dynamics,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Unknown,,"AI for science, health, and biology; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,5,4,https://github.com/UNITES-Lab/flash-molecular-dynamics,github_url_with_stars,https://icml.cc/virtual/2026/poster/62916,https://www.alphaxiv.org/abs/2602.13140
64712,CARD: Coarse-to-fine Autoregressive Modeling with Radix-based Decomposition for Transferable Free Energy Estimation,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,5,2,,no_github_url,https://icml.cc/virtual/2026/poster/64712,https://www.alphaxiv.org/abs/2605.02657
63932,Demystifying Multimodal Biomolecular Co-design With Intrinsic Geodesic Coupling,"AI for Science, Health, and Neuro","Protein, molecule, and biological modeling",27,protein / molecular / chemistry / applications,high,needs_review,Unknown,,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",false,,5,1,,no_github_url,https://icml.cc/virtual/2026/poster/63932,https://www.alphaxiv.org/abs/2606.01628
