event_id,title,topic_group,topic,themes,cluster_id,cluster_label,audience_paths,is_oral,award,public_total_votes,visits_last_7_days,github_url,github_repo,github_stars,has_github_url,artifact_confidence,needs_manual_check_reason,alphaxiv_url,icml_url
63799,DeFacto: Counterfactual Thinking with Images for Enforcing Evidence-Grounded and Faithful Reasoning,Applications,Applications->Computer Vision,"Agents, tools, and computer use; Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",4,visual / multimodal / reasoning / vision,,false,,26,0,https://github.com/tinnel123666888/defacto,tinnel123666888/defacto,55,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2509.20912,https://icml.cc/virtual/2026/poster/63799
64378,MuLoCo: Muon is a Practical Inner Optimizer for DiLoCo,Optimization,"Optimization->Large Scale, Parallel and Distributed","Systems, efficiency, and compression; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,,false,,26,3,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2505.23725,https://icml.cc/virtual/2026/poster/64378
64417,Emergence of Exploration in Policy Gradient Reinforcement Learning via Retrying,Reinforcement Learning,Reinforcement Learning->Policy Search,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,,false,,26,6,https://github.com/nissymori/remax-rl,nissymori/remax-rl,13,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2606.00151,https://icml.cc/virtual/2026/poster/64417
64745,How2Everything: Mining the Web for How-to Procedures to Evaluate and Improve LLMs,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",1,language / language models / llms / large language,,false,,26,1,https://github.com/lilakk/how2everything,lilakk/how2everything,24,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.08808,https://icml.cc/virtual/2026/poster/64745
64762,Subliminal Effects in Your Data: A General Mechanism via Log-Linearity,Other,,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",1,language / language models / llms / large language,,false,,26,5,https://github.com/ishaqadenali/logit-linear-selection,ishaqadenali/logit-linear-selection,12,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.04863,https://icml.cc/virtual/2026/poster/64762
65546,MixReasoning: Switching Modes to Think,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",6,reasoning / reinforcement / rl / reinforcement learning,,false,,26,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2510.06052,https://icml.cc/virtual/2026/poster/65546
66436,Rethinking the Design Space of Reinforcement Learning for Diffusion Models: On the Importance of Likelihood Estimation Beyond Loss Design,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,,false,,26,11,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.04663,https://icml.cc/virtual/2026/poster/66436
66721,LUCID: Attention with Preconditioned Representations,Deep Learning,Deep Learning->Attention Mechanisms,Other / uncategorized,14,attention / transformers / transformer / context,,false,,26,0,https://github.com/saisuryadv/LUCID,saisuryadv/LUCID,12,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.10410,https://icml.cc/virtual/2026/poster/66721
67189,Position: Hallucinations Undermine Trust; Metacognition is a Way Forward,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",1,language / language models / llms / large language,,false,,26,12,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.01428,https://icml.cc/virtual/2026/poster/67189
60717,Does Your Reasoning Model Implicitly Know When to Stop Thinking?,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,25,7,https://github.com/yourusername/sage-rl,yourusername/sage-rl,0,true,github_url_no_stars,,https://www.alphaxiv.org/abs/2602.08354,https://icml.cc/virtual/2026/poster/60717
61791,On the origin of neural scaling laws:  from random graphs to natural language,Deep Learning,Deep Learning->Theory,"Theory, optimization, and sampling",13,scaling / test time / test / time,,false,,25,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2601.10684,https://icml.cc/virtual/2026/poster/61791
61922,HALO: A Unified Vision-Language-Action Model for Embodied Multimodal Chain-of-Thought Reasoning,Applications,Applications->Robotics,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models",19,action / vla / language action / vision language,,false,,25,12,https://github.com/qshou-coder/HALO,qshou-coder/HALO,13,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.21157,https://icml.cc/virtual/2026/poster/61922
62912,Sign Lock-In: Randomly Initialized Weight Signs Persist and Bottleneck Sub-Bit Model Compression,Deep Learning,Deep Learning->Theory,"Agents, tools, and computer use; Systems, efficiency, and compression; Theory, optimization, and sampling",21,quantization / kv / memory / cache,,false,,25,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.17063,https://icml.cc/virtual/2026/poster/62912
63121,Likelihood Matching for Diffusion Models,Theory,Theory->Deep Learning,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,,false,,25,14,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2508.03636,https://icml.cc/virtual/2026/poster/63121
63125,LK Losses: Direct Acceptance Rate Optimization for Speculative Decoding,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Theory, optimization, and sampling",21,quantization / kv / memory / cache,,false,,25,18,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.23881,https://icml.cc/virtual/2026/poster/63125
64592,Letting Trajectories Spread: Quality-Preserving Control for Diverse Flow Matching,Applications,Applications->Computer Vision,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,,false,,25,4,https://github.com/Johnny221B/OSCAR,Johnny221B/OSCAR,4,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2510.09060,https://icml.cc/virtual/2026/poster/64592
65426,FG-CLIP 2: A Bilingual Fine-grained Vision-Language Alignment Model,Deep Learning,Deep Learning->Other Representation Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",4,visual / multimodal / reasoning / vision,,false,,25,1,https://github.com/360CVGroup/FG-CLIP,360CVGroup/FG-CLIP,760,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2510.10921,https://icml.cc/virtual/2026/poster/65426
65610,Safety Alignment of LMs via Non-cooperative Games,Social Aspects,Social Aspects->Safety,"Agents, tools, and computer use; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",2,attacks / attack / safety / adversarial,,false,,25,3,https://github.com/facebookresearch/advgame,facebookresearch/advgame,21,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2512.20806,https://icml.cc/virtual/2026/poster/65610
65869,Contextualized Visual Personalization in Vision-Language Models,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",4,visual / multimodal / reasoning / vision,,false,,25,4,https://github.com/oyt9306/CoViP,oyt9306/CoViP,8,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.03454,https://icml.cc/virtual/2026/poster/65869
66266,Learning Query-Aware Budget-Tier Routing for Runtime Agent Memory,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards",11,agent / agents / multi agent / multi,,false,,25,5,https://github.com/ViktorAxelsen/BudgetMem,ViktorAxelsen/BudgetMem,21,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.06025,https://icml.cc/virtual/2026/poster/66266
66582,POLCA: Stochastic Generative Optimization with LLM,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",11,agent / agents / multi agent / multi,,false,,25,3,https://github.com/rlx-lab/POLCA,rlx-lab/POLCA,19,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2603.14769,https://icml.cc/virtual/2026/poster/66582
66647,LEMUR: Learned Multi-Vector Retrieval,General Machine Learning,General Machine Learning->Scalable Algorithms,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video",17,representation / machine learning / machine / general,,false,,25,2,https://github.com/ejaasaari/lemur,ejaasaari/lemur,31,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2601.21853,https://icml.cc/virtual/2026/poster/66647
66775,Reinforcement-aware Knowledge Distillation for LLM Reasoning,Other,,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,25,5,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.22495,https://icml.cc/virtual/2026/poster/66775
66784,Procedural Generation Of Algorithm Discovery Tasks in Machine Learning,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",1,language / language models / llms / large language,Agents and Tool-Use Researcher,false,,25,3,https://github.com/AlexGoldie/discogen,AlexGoldie/discogen,46,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2603.17863,https://icml.cc/virtual/2026/poster/66784
60629,Towards Practical World Model-based Reinforcement Learning for Vision-Language-Action Models,Other,,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression",19,action / vla / language action / vision language,,false,,24,29,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.20607,https://icml.cc/virtual/2026/poster/60629
60808,PISCES: Annotation-free Text-to-Video Post-Training via Optimal Transport-Aligned Rewards,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",0,video / video generation / videos / temporal,,false,,24,3,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.01624,https://icml.cc/virtual/2026/poster/60808
61388,VLA-Arena: An Open-Source Framework for Benchmarking Vision-Language-Action Models,Applications,Applications->Robotics,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk; Theory, optimization, and sampling",19,action / vla / language action / vision language,,false,,24,15,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2512.22539,https://icml.cc/virtual/2026/poster/61388
61579,VJEPA: Variational Joint Embedding Predictive Architectures as Probabilistic World Models,Deep Learning,Deep Learning->Self-Supervised Learning,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Robotics and world models; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,24,6,https://github.com/YongchaoHuang/VJEPA,YongchaoHuang/VJEPA,2,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2601.14354,https://icml.cc/virtual/2026/poster/61579
61838,Optimizing Agentic Reasoning with Retrieval via Synthetic Semantic Information Gain Reward,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,24,11,https://github.com/dl-m9/InfoReasoner,dl-m9/InfoReasoner,12,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.00845,https://icml.cc/virtual/2026/poster/61838
61987,Reasoning to Edit: Hypothetical Instruction-Based Image Editing with Visual Reasoning,Applications,Applications->Computer Vision,"Agents, tools, and computer use; Causality and data-centric ML; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",4,visual / multimodal / reasoning / vision,,false,,24,1,https://github.com/hithqd/ReasonBrain,hithqd/ReasonBrain,27,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2507.01908,https://icml.cc/virtual/2026/poster/61987
62081,The Silent Thought: Modeling Internal Cognition in Full-Duplex Spoken Dialogue Models via Latent Reasoning,Applications,"Applications->Language, Speech and Dialog","Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",29,speech / audio / applications language / speech dialog,,false,,24,13,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.17837,https://icml.cc/virtual/2026/poster/62081
62245,Beyond Gemini-3-Pro: Revisiting LLM Routing and Aggregation at Scale,Reinforcement Learning,Reinforcement Learning->Multi-agent,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",1,language / language models / llms / large language,,false,,24,11,https://github.com/magent4aci/openJiSi,magent4aci/openJiSi,13,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2601.01330,https://icml.cc/virtual/2026/poster/62245
62331,Best of Both Worlds: Multimodal Reasoning and Generation via Unified Discrete Flow Matching,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",3,diffusion / generative / diffusion models / generative models,Executive / Broad Landscape Reader,false,,24,9,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.12221,https://icml.cc/virtual/2026/poster/62331
62507,VimRAG: Navigating Massive Visual Context in Retrieval-Augmented Generation via Multimodal Memory Graph,Applications,"Applications->Language, Speech and Dialog","Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",4,visual / multimodal / reasoning / vision,,false,,24,4,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.12735,https://icml.cc/virtual/2026/poster/62507
62821,Compositional Planning with Jumpy World Models,Reinforcement Learning,Reinforcement Learning->Planning,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Robotics and world models",7,reinforcement learning / reinforcement / policy / rl,,false,,24,25,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.19634,https://icml.cc/virtual/2026/poster/62821
63048,Equivalence of Context and Parameter Updates in Modern Transformer Blocks,Deep Learning,Deep Learning->Theory,"Theory, optimization, and sampling",14,attention / transformers / transformer / context,,true,,24,10,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2511.17864,https://icml.cc/virtual/2026/poster/63048
63105,Think Fast and Slow: Step-Level Cognitive Depth Adaptation for LLM Agents,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,24,4,https://github.com/rhyang2021/CogRouter,rhyang2021/CogRouter,24,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.12662,https://icml.cc/virtual/2026/poster/63105
63678,Video-MTR: Reinforced Multi-Turn Reasoning for Long Video Understanding,Reinforcement Learning,Reinforcement Learning->Deep RL,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",0,video / video generation / videos / temporal,,false,,24,6,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2508.20478,https://icml.cc/virtual/2026/poster/63678
63983,IAPO: Information-Aware Policy Optimization for Token-Efficient Reasoning,Applications,"Applications->Language, Speech and Dialog","Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,24,3,https://github.com/YinhanHe123/IAPO,YinhanHe123/IAPO,5,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.19049,https://icml.cc/virtual/2026/poster/63983
64066,Enhancing LLM Training via Spectral Clipping,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization",22,gradient / networks / optimization / neural networks,,false,,24,0,https://github.com/mlolab/llm-spectral-clipping,mlolab/llm-spectral-clipping,12,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2603.14315,https://icml.cc/virtual/2026/poster/64066
64088,Diversity-Preserved Distribution Matching Distillation for Fast Visual Synthesis,Applications,Applications->Computer Vision,"Multimodal, vision-language, and video; Systems, efficiency, and compression",3,diffusion / generative / diffusion models / generative models,,false,,24,8,https://github.com/Multimedia-Analytics-Laboratory/dpdmd,Multimedia-Analytics-Laboratory/dpdmd,87,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.03139,https://icml.cc/virtual/2026/poster/64088
64489,AutoMoT: A Unified Vision-Language-Action Model with Asynchronous Mixture -of-Transformers for End-to-End Autonomous Driving,Applications,Applications->Robotics,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk",19,action / vla / language action / vision language,,false,,24,45,https://github.com/OscarHuangWind/AutoMoT,OscarHuangWind/AutoMoT,50,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2603.14851,https://icml.cc/virtual/2026/poster/64489
64748,Delayed Momentum Aggregation: Communication-efficient Byzantine-robust Federated Learning with Partial Participation,Optimization,"Optimization->Large Scale, Parallel and Distributed","Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,24,3,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2509.02970,https://icml.cc/virtual/2026/poster/64748
65710,How to Train Your Advisor: Steering Black-Box LLMs with Advisor Models,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",1,language / language models / llms / large language,,false,,24,18,https://github.com/az1326/advisor-models,az1326/advisor-models,81,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2510.02453,https://icml.cc/virtual/2026/poster/65710
66200,Rethinking generative image pretraining: How far are we from scaling up next-pixel prediction?,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video",3,diffusion / generative / diffusion models / generative models,,false,,24,10,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2511.08704,https://icml.cc/virtual/2026/poster/66200
66776,Is Training Necessary for Anomaly Detection?,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",25,cross / semantic / label / extensive,,false,,24,29,https://github.com/longkukuhi/RAD,longkukuhi/RAD,78,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2601.22763,https://icml.cc/virtual/2026/poster/66776
60898,Reverse Flow Matching: A Unified Framework for Online Reinforcement Learning with Diffusion and Flow Policies,Reinforcement Learning,Reinforcement Learning->Online,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",7,reinforcement learning / reinforcement / policy / rl,,false,,23,17,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2601.08136,https://icml.cc/virtual/2026/poster/60898
61153,MLLM-4D: Towards Visual-based Spatial-Temporal Intelligence,Applications,Applications->Computer Vision,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",4,visual / multimodal / reasoning / vision,,false,,23,9,https://github.com/GVCLab/MLLM-4D,GVCLab/MLLM-4D,35,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2603.00515,https://icml.cc/virtual/2026/poster/61153
61305,IntentRL: Training Proactive User-intent Agents for Open-ended Deep Research via Reinforcement Learning,Applications,"Applications->Language, Speech and Dialog","Agents, tools, and computer use; RL for LLMs and verifiable rewards",11,agent / agents / multi agent / multi,,false,,23,7,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.03468,https://icml.cc/virtual/2026/poster/61305
61341,Quant VideoGen: Auto-Regressive Long Video Generation via 2-Bit KV-Cache Quantization,Other,,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",21,quantization / kv / memory / cache,,false,,23,4,https://github.com/svg-project/Quant-VideoGen,svg-project/Quant-VideoGen,60,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.02958,https://icml.cc/virtual/2026/poster/61341
61432,Distribution-Calibrated Inference Time Compute for Thinking LLM-as-a-Judge,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",1,language / language models / llms / large language,,false,,23,2,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2512.03019,https://icml.cc/virtual/2026/poster/61432
61752,Recursive Models for Long-Horizon Reasoning,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,23,13,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.02112,https://icml.cc/virtual/2026/poster/61752
62135,The Decrypto Benchmark for Multi-Agent Reasoning and Theory of Mind,Other,,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",11,agent / agents / multi agent / multi,,false,,23,0,https://github.com/facebookresearch/decrypto,facebookresearch/decrypto,22,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2506.20664,https://icml.cc/virtual/2026/poster/62135
62221,Alterbute: Editing Intrinsic Attributes of Objects in Images,Applications,Applications->Computer Vision,"Diffusion language models; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression",10,3d / vision / applications computer / computer vision,,false,,23,1,https://github.com/google/nerfies,google/nerfies,1969,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2601.10714,https://icml.cc/virtual/2026/poster/62221
62232,What Does Vision Tool-Use Reinforcement Learning Really Learn? Disentangling Tool-Induced and Intrinsic Effects for Crop-and-Zoom,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",7,reinforcement learning / reinforcement / policy / rl,,false,,23,17,https://github.com/GAIR-NLP/Med,GAIR-NLP/Med,21,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.01334,https://icml.cc/virtual/2026/poster/62232
63542,Large Language Models Explore by Latent Distilling,Other,,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",13,scaling / test time / test / time,Executive / Broad Landscape Reader; Systems and Efficiency Builder,false,,23,5,https://github.com/LinesHogan/tLLM,LinesHogan/tLLM,45,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2604.24927,https://icml.cc/virtual/2026/poster/63542
63604,$V_0$: A Generalist Value Model for Any Policy at State Zero,Other,,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,,false,,23,0,https://github.com/Now-Join-Us/V0,Now-Join-Us/V0,5,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.03584,https://icml.cc/virtual/2026/poster/63604
63761,ModernVBERT: Towards Smaller Visual Document Retrievers,General Machine Learning,General Machine Learning->Representation Learning,"Diffusion language models; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression",17,representation / machine learning / machine / general,,false,,23,9,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2510.01149,https://icml.cc/virtual/2026/poster/63761
63773,Rethinking the Reranker: Boundary-Aware Evidence Selection for Robust Retrieval-Augmented Generation,Applications,"Applications->Language, Speech and Dialog","LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",29,speech / audio / applications language / speech dialog,,false,,23,2,https://github.com/GasolSun36/BAR-RAG,GasolSun36/BAR-RAG,7,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.03689,https://icml.cc/virtual/2026/poster/63773
63841,RuCL: Stratified Rubric-Based Curriculum Learning for Multimodal Large Language Model Reasoning,Applications,Applications->Everything Else,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",4,visual / multimodal / reasoning / vision,,false,,23,19,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.21628,https://icml.cc/virtual/2026/poster/63841
63897,On the Entropy Dynamics in Reinforcement Fine-Tuning of Large Language Models,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,,false,,23,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.03392,https://icml.cc/virtual/2026/poster/63897
65352,WebWorld: A Large-Scale World Model for Web Agent Training,Other,,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk",11,agent / agents / multi agent / multi,,false,,23,19,https://github.com/QwenLM/WebWorld,QwenLM/WebWorld,48,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.14721,https://icml.cc/virtual/2026/poster/65352
65394,CorrSteer: Generation-Time LLM Steering via Correlated Sparse Autoencoder Features,General Machine Learning,General Machine Learning->Representation Learning,"Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",17,representation / machine learning / machine / general,,false,,23,4,https://github.com/seonglae/CorrSteer,seonglae/CorrSteer,10,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2508.12535,https://icml.cc/virtual/2026/poster/65394
